timestamp,accel_x,accel_y,accel_z,emg,spo2,hr,step_count
2025-11-11 10:10:19,-0.3665915517358807,-0.6052444760632646,0.877763536357264,0.5545273952917594,96.55826252766501,81.36713247937381,1
2025-11-11 10:10:20,0.040761039857845564,-0.5062074139702508,0.9644370948276796,0.9313004344086574,98.01402862797777,74.09572255535574,1
2025-11-11 10:10:21,0.17268128073244174,-0.06035023570164944,0.9600870619555808,0.6948616479477914,97.30513700250297,86.12104874784092,1
2025-11-11 10:10:22,0.8201310597526288,0.6803840489481113,1.0458758199507756,0.323709016327225,96.40826492494581,82.84641376967417,1
2025-11-11 10:10:23,-0.4436526489499368,-0.3078586094717754,0.9946087592536096,0.4707293187666124,96.8517580028057,61.490642683506465,1
2025-11-11 10:10:24,0.49399077049856466,0.25360994312140367,0.9458461081593099,0.2280230581632014,96.54727198970541,63.170116035142755,1
2025-11-11 10:10:25,-0.4767279496013246,0.5076952354266435,1.0051407377380108,0.5753642061226474,96.92195727995617,77.95736656332542,1
2025-11-11 10:10:26,-0.41152195399095515,0.4354525794445205,0.9691742710696641,0.5338894405466461,97.83018503312299,79.3979666232981,1
2025-11-11 10:10:27,-0.2990065087932637,0.0934721507910881,1.0465725075558834,0.7137835034760055,96.82185427256739,74.58900175277208,1
2025-11-11 10:10:28,-0.6203779145442748,-0.19454643579436462,1.0436197520875825,0.4320193803028932,95.35898598753847,76.14718347855253,1
2025-11-11 10:10:29,0.5331189166952719,0.09190192093736915,0.9779464206349191,0.3234207159657346,95.68035496151788,84.66845751577135,1
2025-11-11 10:10:30,0.649178921863939,0.1479378986544419,0.9932121485511072,0.45475879389196217,96.48836392737819,71.04177390757931,1
2025-11-11 10:10:31,-0.20065098901482326,0.5777613655066111,1.0667244309854111,0.5822426383521304,96.62625879142465,64.61764774375457,1
2025-11-11 10:10:32,0.7664256084630806,-0.3234055863551268,1.0028108864498733,0.4239026848172287,97.13204493870396,84.59100181077903,1
2025-11-11 10:10:33,-0.27407371420471144,-1.0765334166090568,0.9972319989714089,0.36450405389541574,96.12579078868445,77.00030487475644,1
2025-11-11 10:10:34,0.6024653527180089,-0.23665805925842515,0.9357005058893285,0.8155414559055407,97.23051163738344,82.44582937527427,1
2025-11-11 10:10:35,1.7034829862733443,-0.885793655042672,0.9777589567424791,0.6259757081624433,96.4306917503384,74.40830688264418,1
2025-11-11 10:10:36,-0.741842349014679,-0.49752851876216464,0.8974072878839663,0.35537422942154173,97.0066192031867,78.64395300885307,1
2025-11-11 10:10:37,0.27767337694458133,0.7661475241147069,0.93554060369425,0.4001749784118067,95.81364764975345,81.21615649079139,1
2025-11-11 10:10:38,0.3417769359625638,-0.47595923021278547,0.983311276724541,0.3684607445192343,97.0770369293929,64.10535935982293,1
2025-11-11 10:10:39,-0.036582474091875594,-1.2099163686758,0.9795035994993768,0.6659554738392192,98.48654483392546,81.81440739191174,1
2025-11-11 10:10:40,-0.1980251097273434,0.5300858519101708,0.9758643252604706,0.36105956311545007,96.27657329252455,68.53839430915414,1
2025-11-11 10:10:41,0.1550437540334905,-0.8277635278203829,1.000340531431253,0.9818189647969413,96.9776361437229,78.62630702496027,2
2025-11-11 10:10:42,-0.16925442330269144,-0.666928621759065,0.9827640301506357,0.4098563727557341,97.75639068184151,92.66524496025131,2
2025-11-11 10:10:43,0.7121710593794442,0.5151604943828809,1.0023893384850695,0.5637014758925365,96.27591925519289,69.59401479203427,2
2025-11-11 10:10:44,-0.4843120302813085,-0.4988529224654636,0.9447274827488771,0.579154381890938,97.69006799171993,76.6379005233741,2
2025-11-11 10:10:45,-0.31805278446272667,-0.8972448822785642,0.9820586405102499,0.5086876381870907,97.68009253853906,76.74652777301978,2
2025-11-11 10:10:46,-0.06231886916892159,0.6099845434292828,1.0724920237948008,0.562827487345689,97.19280182681744,71.09018052658115,2
2025-11-11 10:10:47,-0.11098600623715006,0.19690213159394754,0.9678862823305489,0.7427653053735206,97.07970950809687,76.32228257019466,2
2025-11-11 10:10:48,-0.16132272470092734,-0.685654978614601,0.9873427292224833,0.18407026768845947,97.02187474579488,77.2869793376917,2
2025-11-11 10:10:49,0.04701313834566815,0.4064059176588649,1.0532188721854376,0.18378456759691103,97.96650212394862,78.6328545292975,2
2025-11-11 10:10:50,-0.5684367807084075,0.5066040913803035,0.9465272707566188,0.5421912522543503,96.55999403536943,83.20394052239908,2
2025-11-11 10:10:51,-0.6839337360833877,0.002744700131558138,0.9939344766511609,0.6670277105160473,97.03394528684075,79.54532605809109,2
2025-11-11 10:10:52,-0.11296127177216769,0.6482304946843105,0.9049165739372375,0.23882724452866394,96.07544353062468,77.36642314971544,2
2025-11-11 10:10:53,0.5603330229718136,-0.07005410629774528,0.9302400630673019,0.7490469939541694,97.35644927659553,72.75013256258647,2
2025-11-11 10:10:54,0.6594512829088685,-0.28166181293988707,0.9178288548341309,0.5273200957612594,96.80963820218389,81.42292118439693,2
2025-11-11 10:10:55,0.3910458107830121,-0.36607673801182344,0.9610322864834712,0.30311107699699974,96.77947335356338,71.27887311960761,2
2025-11-11 10:10:56,-0.4873980655945135,-0.20701834440042,0.9829246900525657,0.6219532482472294,95.91265832705905,74.89912295306185,2
2025-11-11 10:10:57,-0.13041613611565567,0.2017498137171669,1.0435223359049968,0.21457538129007853,97.36320556014499,77.32613908881613,3
2025-11-11 10:10:58,0.0837934323561769,-0.049562069253154255,1.0772245998945702,0.49017696348537426,98.08283217265279,72.18022295826572,3
2025-11-11 10:10:59,0.03833614215568338,0.20403495218164713,1.0007850866870174,0.5847031450103211,96.62937541125214,75.17548639620955,3
2025-11-11 10:11:00,0.04190742699569286,-0.14729600203780616,1.0280676825196193,0.23878379040757763,96.7450060247172,82.31960714956593,3
2025-11-11 10:11:01,0.8987960486170912,0.599123129605507,0.9518483028681956,0.5801945563562182,97.97488713260736,74.66984046107765,4
2025-11-11 10:11:02,0.5944191533248049,0.7611195386741367,0.9645740843306345,0.36811878696936307,97.82008845501085,81.09476578437621,5
2025-11-11 10:11:03,-0.7100297359270658,-0.06030045472854066,1.0187448293505788,0.339688696865784,96.62227602823958,72.37029899944768,5
2025-11-11 10:11:04,0.5958657860392805,0.40101883491882295,0.9350133648177534,0.6615769344128231,97.45381375272258,76.84484083936871,5
2025-11-11 10:11:05,0.351756153292883,0.40620917852197075,0.9650605992974588,0.692458910982674,96.22767226583555,75.47856983165323,5
2025-11-11 10:11:06,-0.001798820996080014,-0.7391135558170061,1.02141652713839,0.4742701584865498,97.39293963665604,68.82662535633804,5
2025-11-11 10:11:07,0.5518074755245965,0.28961553589545824,1.0146523624673325,0.5167808057841653,96.8281748754693,73.00338984817276,5
2025-11-11 10:11:08,-0.013729920096293074,0.04801517711880881,1.0354875875921317,0.32881029711872495,96.87792222218303,71.10788821220407,5
2025-11-11 10:11:09,0.019788060505173316,-0.21781401805322348,1.0786807830187168,0.5478539531504902,95.29995348817106,76.4968600001664,5
2025-11-11 10:11:10,-0.6438794508871062,-0.9601121975217551,1.0537525781654755,0.2635685637535463,97.12610958237704,80.65798911423421,5
2025-11-11 10:11:11,0.6078958588273035,-0.2612539655009544,1.085174574133228,0.5678728097090469,97.61511189496167,81.49023563674757,6
2025-11-11 10:11:12,-0.0041061709058565375,-0.5423650346637497,0.9326548487806845,0.6616633392894564,97.98561873722899,71.143834540061,6
2025-11-11 10:11:13,-0.7221051074399232,-0.33362420373309265,0.9861493556411869,0.32936291390107486,97.02097273119463,83.24480693416733,6
2025-11-11 10:11:14,0.7586196441171582,-0.9669436036770948,1.0058019814212988,0.26401163182425436,96.17132673849606,77.47390732404254,6
2025-11-11 10:11:15,0.7808285690170956,-0.0962125701654098,1.0139003305847683,0.24643135392425497,96.89806129153669,82.06450027209948,6
2025-11-11 10:11:16,0.4308176153509138,-0.09208659878274654,0.972153768725491,0.35184930970021155,97.50694969900773,72.67896673814323,6
2025-11-11 10:11:17,0.04083432432062354,0.27793891685708455,1.0110869119824148,0.618268701950052,96.6511165239901,80.79765490482983,6
2025-11-11 10:11:18,-0.2595897638448506,-0.07781781858154517,0.9047691547195663,0.6517216814358987,96.42333502954168,74.961758463664,6
2025-11-11 10:11:19,1.3869894649346866,0.6455644765420869,0.9539599835931121,0.732741133758295,95.62320985434928,69.13362090459312,6
2025-11-11 10:11:20,-0.1319582976500767,0.04016286994670287,1.0785313133819712,0.2514515430167425,97.64989074063882,68.4405553698715,6
2025-11-11 10:11:21,-0.24727707939053115,-0.07890746598624043,1.0843251478136688,0.7213419923066399,97.59214491011943,73.39826590739551,6
2025-11-11 10:11:22,-0.3414658134627792,-0.43782774964883747,1.0000988722630606,0.05954590759416489,97.06516621058826,75.63403962322971,6
2025-11-11 10:11:23,-0.46845356031499596,-0.3828822717133381,1.000693927752851,0.6462565058848527,96.41394646421459,86.63201979377803,6
2025-11-11 10:11:24,-0.6428190797491584,0.0027495774484510107,0.9984349246625711,0.4097139930170527,96.4499572797657,80.05462592854441,6
2025-11-11 10:11:25,-0.7339464446681709,0.23689807211667618,0.9965579132561899,0.5557588496282079,97.07957386855884,83.1634325937108,6
2025-11-11 10:11:26,-0.1556707710128998,-0.355741450264966,0.962422897709622,0.19343973479378168,97.29650362167563,67.23547075771643,6
2025-11-11 10:11:27,0.9564603961496502,-0.31618673534266123,1.0085844661082497,0.46041982825658584,96.94972155439922,89.0461472068026,6
2025-11-11 10:11:28,-1.3485813836789282,0.09587750736224257,1.0032857694382782,0.36646292532919605,97.85415835185316,83.70819154622951,6
2025-11-11 10:11:29,1.1699721468362634,0.6969258522143933,1.0339676694334967,0.7340728479009588,96.90148165213903,87.12574929584393,6
2025-11-11 10:11:30,0.8414751045595773,-0.7060929056428125,1.0625601654956423,0.431513236904585,97.49394601345521,79.35668170206951,6
2025-11-11 10:11:31,-0.38087256285275917,-0.33891718328292303,1.0532660595266545,0.7844246034229746,98.04097657665193,64.88602615739616,6
2025-11-11 10:11:32,-0.30445231610064466,0.7647221534163492,0.9095510018526946,0.45721129803173277,97.23071634784971,65.99316586992697,6
2025-11-11 10:11:33,1.066051053045977,-0.47924113810470975,0.9725556788297017,0.5998216994289716,96.66330936310756,75.55645831903193,6
2025-11-11 10:11:34,-0.5360987678438622,-0.06920784263152746,0.9902671443882424,0.5175355465298821,96.33048858413609,70.0120083846476,6
2025-11-11 10:11:35,-0.05793732172217109,-1.0750132350240886,0.9808901288045058,0.22159452320716766,97.29817579195623,73.66073696592574,7
2025-11-11 10:11:36,0.7375278389846863,0.024609764747679067,1.0760132854637336,0.552219821894022,97.31100757230313,71.42877365447092,7
2025-11-11 10:11:37,0.581668233627412,-0.018987696020839016,1.02277338992696,0.3122465670940946,97.0627466961047,72.66488358140862,7
2025-11-11 10:11:38,0.11888873718303378,0.15357623992140898,1.0559789060658697,0.46879663441703934,96.42144118696092,74.08418268476295,8
2025-11-11 10:11:39,-0.24653063143302142,-0.35925287881431983,1.0766988303729033,0.8666041017725334,96.65948813777644,69.10291562034041,8
2025-11-11 10:11:40,0.3514781646004214,0.4709174513690198,0.951961953965644,0.6577525418569947,95.18831002210509,86.33684893579556,8
2025-11-11 10:11:41,-0.7959094263962845,0.11365531663719824,0.979411385852845,0.32054427917057127,95.70608093633872,77.30103776394671,8
2025-11-11 10:11:42,-0.04884365493559767,-0.5299244031137933,1.0391434938268445,0.3372205994974762,98.50609011980829,72.60277668338405,8
2025-11-11 10:11:43,-0.23531774050089047,0.031888080575441444,1.0500913301554893,0.4156321210337893,96.66573976661002,79.62123711759264,8
2025-11-11 10:11:44,-0.293670906230565,-0.09818913273715858,1.0158062708870048,0.2070623516937699,96.93484031036765,70.14788117052242,9
